,0
162,0.4233128834355828
163,0.4207317073170732
164,0.42424242424242425
165,0.427710843373494
166,0.4251497005988024
167,0.42857142857142855
168,0.4260355029585799
169,0.4294117647058823
170,0.4269005847953216
171,0.43023255813953487
172,0.42774566473988435
173,0.43103448275862066
174,0.42857142857142855
175,0.4318181818181818
176,0.4350282485875706
177,0.43258426966292135
178,0.4357541899441341
179,0.43333333333333335
180,0.430939226519337
181,0.4285714285714286
182,0.43169398907103823
183,0.4293478260869565
184,0.42702702702702705
185,0.42473118279569894
186,0.4224598930481283
187,0.425531914893617
188,0.42328042328042326
189,0.4263157894736842
190,0.4293193717277487
191,0.4270833333333333
192,0.4300518134715026
193,0.42783505154639173
194,0.4256410256410256
195,0.42857142857142855
196,0.4314720812182741
197,0.42929292929292934
198,0.4271356783919598
199,0.425
200,0.42786069651741293
201,0.4306930693069307
202,0.4285714285714286
203,0.4264705882352941
204,0.424390243902439
205,0.42718446601941745
206,0.4251207729468599
207,0.4278846153846154
208,0.4258373205741627
209,0.42380952380952386
210,0.4265402843601896
211,0.4245283018867924
212,0.4225352112676056
213,0.4252336448598131
214,0.4232558139534884
215,0.42592592592592593
216,0.42857142857142855
217,0.42660550458715596
218,0.4292237442922374
219,0.42727272727272725
220,0.42533936651583715
221,0.42792792792792794
222,0.4260089686098655
223,0.42410714285714285
224,0.4222222222222222
225,0.42035398230088494
226,0.41850220264317184
227,0.42105263157894735
228,0.42358078602620086
229,0.4260869565217391
230,0.42424242424242425
231,0.4224137931034483
232,0.4206008583690987
233,0.41880341880341887
234,0.41702127659574467
235,0.4194915254237288
236,0.4177215189873417
237,0.42016806722689076
238,0.41841004184100417
239,0.4166666666666667
240,0.4190871369294606
241,0.41735537190082644
242,0.4197530864197531
243,0.4180327868852459
244,0.42040816326530617
245,0.42276422764227645
246,0.4251012145748988
247,0.42338709677419356
248,0.4257028112449799
249,0.424
250,0.42231075697211157
251,0.4206349206349206
252,0.4229249011857707
253,0.4251968503937008
254,0.4235294117647059
255,0.421875
256,0.42412451361867703
257,0.42248062015503873
258,0.42084942084942084
259,0.41923076923076924
260,0.421455938697318
261,0.42366412213740456
262,0.42585551330798477
263,0.42803030303030304
264,0.42641509433962266
265,0.42857142857142855
266,0.42696629213483145
267,0.4253731343283582
268,0.42379182156133827
269,0.42592592592592593
270,0.4280442804428044
271,0.4264705882352941
272,0.42857142857142855
273,0.42700729927007297
274,0.4254545454545455
275,0.427536231884058
276,0.4259927797833935
277,0.4244604316546763
278,0.4229390681003584
279,0.425
280,0.42348754448398573
281,0.4219858156028369
282,0.4204946996466431
283,0.4225352112676056
284,0.4245614035087719
285,0.4230769230769231
286,0.4250871080139373
287,0.4270833333333333
288,0.42560553633217996
289,0.4241379310344828
290,0.4261168384879725
291,0.4246575342465753
292,0.42662116040955633
293,0.42517006802721086
294,0.4271186440677966
295,0.4256756756756757
296,0.4242424242424242
297,0.4228187919463087
298,0.4214046822742475
299,0.42000000000000004
300,0.4219269102990033
301,0.4205298013245033
302,0.41914191419141916
303,0.41776315789473684
304,0.4163934426229508
305,0.4150326797385621
306,0.4169381107491857
307,0.41883116883116883
308,0.42071197411003236
309,0.41935483870967744
310,0.4180064308681672
311,0.4198717948717949
312,0.4185303514376997
313,0.42038216560509556
314,0.41904761904761906
315,0.42088607594936706
316,0.4227129337539432
317,0.42452830188679247
318,0.4231974921630094
319,0.42500000000000004
320,0.42679127725856697
321,0.42546583850931674
322,0.4241486068111455
323,0.4228395061728395
324,0.42153846153846153
325,0.4233128834355828
326,0.42201834862385323
327,0.4207317073170732
328,0.4194528875379939
329,0.4212121212121212
330,0.4199395770392749
331,0.42168674698795183
332,0.42042042042042044
333,0.4191616766467066
334,0.417910447761194
335,0.41666666666666663
336,0.41543026706231456
337,0.41420118343195267
338,0.41297935103244837
339,0.41470588235294115
340,0.41348973607038125
341,0.4152046783625731
342,0.4169096209912536
343,0.41860465116279066
344,0.4173913043478261
345,0.41618497109826585
346,0.4178674351585014
347,0.4166666666666667
348,0.4183381088825215
349,0.41714285714285715
350,0.41595441595441596
351,0.4147727272727273
352,0.4164305949008499
353,0.4152542372881356
354,0.4169014084507042
355,0.4157303370786517
356,0.4173669467787115
357,0.41899441340782123
358,0.4178272980501393
359,0.4166666666666667
360,0.4155124653739612
361,0.4171270718232044
362,0.41597796143250687
363,0.41483516483516486
364,0.4136986301369863
365,0.41530054644808745
366,0.4141689373297003
367,0.41304347826086957
368,0.4146341463414634
369,0.4135135135135135
370,0.41509433962264153
371,0.41397849462365593
372,0.4128686327077748
373,0.4144385026737968
374,0.416
375,0.4148936170212766
376,0.41644562334217505
377,0.41534391534391535
378,0.41424802110817943
379,0.4131578947368421
380,0.4120734908136483
381,0.4109947643979058
382,0.40992167101827676
383,0.40885416666666663
384,0.4077922077922078
385,0.40932642487046633
386,0.4108527131782946
387,0.41237113402061853
388,0.4138817480719794
389,0.4153846153846154
390,0.41687979539641945
391,0.41581632653061223
392,0.4147582697201018
393,0.41370558375634514
394,0.4126582278481013
395,0.4141414141414142
396,0.41561712846347604
397,0.41457286432160806
398,0.41353383458646614
399,0.41500000000000004
400,0.4164588528678304
401,0.4154228855721393
402,0.41687344913151364
403,0.4158415841584158
404,0.41728395061728396
405,0.4187192118226601
406,0.4201474201474201
407,0.4215686274509804
408,0.4229828850855746
409,0.4219512195121951
410,0.4233576642335767
411,0.42475728155339804
412,0.42372881355932207
413,0.4251207729468599
414,0.4240963855421687
415,0.4254807692307693
416,0.42446043165467623
417,0.4258373205741627
418,0.42482100238663484
419,0.42380952380952386
420,0.4251781472684086
421,0.4241706161137441
422,0.4231678486997636
423,0.4245283018867924
424,0.4235294117647058
425,0.42488262910798125
426,0.4238875878220141
427,0.4252336448598131
428,0.42424242424242425
429,0.4232558139534884
430,0.42227378190255216
431,0.4212962962962963
432,0.42032332563510394
433,0.4216589861751152
434,0.42298850574712643
435,0.4243119266055046
436,0.4233409610983982
437,0.42237442922374424
438,0.4236902050113895
439,0.425
440,0.42630385487528344
441,0.42533936651583715
442,0.4243792325056433
443,0.42567567567567566
444,0.42471910112359557
445,0.4260089686098655
446,0.4272930648769575
447,0.4263392857142857
448,0.42538975501113585
449,0.42444444444444446
450,0.42350332594235035
451,0.4247787610619469
452,0.4260485651214128
453,0.4273127753303965
454,0.42637362637362636
455,0.42543859649122806
456,0.424507658643326
457,0.42358078602620086
458,0.4226579520697168
459,0.42391304347826086
460,0.42516268980477223
461,0.42424242424242425
462,0.42548596112311016
463,0.4245689655172414
464,0.4236559139784946
465,0.4227467811158798
466,0.42184154175588867
467,0.420940170940171
468,0.4200426439232409
469,0.41914893617021276
470,0.42038216560509556
471,0.4216101694915254
472,0.42071881606765327
473,0.41983122362869196
474,0.42105263157894735
475,0.42016806722689076
476,0.42138364779874216
477,0.42050209205020916
478,0.4196242171189979
479,0.42083333333333334
480,0.42203742203742206
481,0.4211618257261411
482,0.422360248447205
483,0.42148760330578516
484,0.42061855670103093
485,0.4197530864197531
486,0.4188911704312115
487,0.4180327868852459
488,0.4171779141104295
489,0.41632653061224495
490,0.41751527494908347
491,0.41869918699187
492,0.4198782961460446
493,0.4190283400809717
494,0.41818181818181815
495,0.4193548387096774
496,0.420523138832998
497,0.4196787148594377
498,0.42084168336673344
499,0.422
500,0.4231536926147704
501,0.42231075697211157
502,0.42345924453280315
503,0.4226190476190476
504,0.42178217821782177
505,0.4229249011857707
506,0.4220907297830375
507,0.4232283464566929
508,0.4243614931237721
509,0.42549019607843136
510,0.4246575342465753
511,0.423828125
512,0.42300194931773877
513,0.42217898832684825
514,0.4233009708737864
515,0.42248062015503873
516,0.4216634429400387
517,0.42277992277992277
518,0.42196531791907516
519,0.42115384615384616
520,0.42226487523992323
521,0.4233716475095785
522,0.42447418738049714
523,0.42366412213740456
524,0.4228571428571429
525,0.4220532319391635
526,0.42125237191650855
527,0.42234848484848486
528,0.42155009451795844
529,0.4226415094339623
530,0.423728813559322
531,0.42293233082706766
532,0.42213883677298314
533,0.4232209737827715
534,0.4242990654205608
535,0.4253731343283582
536,0.4264432029795158
537,0.4275092936802974
538,0.4267161410018553
539,0.4277777777777778
540,0.4269870609981516
541,0.4280442804428044
542,0.429097605893186
543,0.42830882352941174
544,0.42935779816513764
545,0.43040293040293043
546,0.4296160877513711
547,0.4306569343065693
548,0.42987249544626593
549,0.4309090909090909
550,0.4301270417422867
551,0.4311594202898551
552,0.430379746835443
553,0.4296028880866426
554,0.42882882882882883
555,0.42805755395683454
556,0.4272890484739677
557,0.4265232974910394
558,0.4275491949910555
559,0.42678571428571427
560,0.42602495543672014
561,0.4270462633451957
562,0.4262877442273535
563,0.425531914893617
564,0.4265486725663717
565,0.4275618374558304
566,0.42680776014109345
567,0.426056338028169
568,0.42706502636203864
569,0.4280701754385965
570,0.42732049036777586
571,0.42832167832167833
572,0.42757417102966844
573,0.4268292682926829
574,0.42782608695652175
575,0.4288194444444444
576,0.42807625649913345
577,0.4273356401384083
578,0.4265975820379965
579,0.4275862068965517
580,0.4268502581755594
581,0.42783505154639173
582,0.42710120068610635
583,0.4280821917808219
584,0.42735042735042733
585,0.42662116040955633
586,0.42589437819420783
587,0.42517006802721086
588,0.4244482173174873
589,0.423728813559322
590,0.4230118443316413
591,0.4222972972972973
592,0.4232715008431703
593,0.4225589225589225
594,0.4218487394957983
595,0.4228187919463087
596,0.4221105527638191
597,0.4230769230769231
598,0.4240400667779633
599,0.42500000000000004
600,0.4259567387687188
601,0.42524916943521596
602,0.42454394693200664
603,0.423841059602649
604,0.4231404958677686
605,0.42244224422442245
606,0.42339373970345967
607,0.4226973684210526
608,0.4236453201970443
609,0.42295081967213116
610,0.42389525368248776
611,0.42320261437908496
612,0.4241435562805873
613,0.4250814332247557
614,0.424390243902439
615,0.4253246753246753
616,0.42625607779578606
617,0.4271844660194175
618,0.42810985460420037
619,0.4274193548387097
620,0.42673107890499196
621,0.42765273311897106
622,0.42696629213483145
623,0.42628205128205127
624,0.4272
625,0.4281150159744409
626,0.4274322169059011
627,0.428343949044586
628,0.4276629570747218
629,0.42698412698412697
630,0.4263074484944533
631,0.42563291139240506
632,0.4265402843601896
633,0.4274447949526814
634,0.4267716535433071
635,0.4276729559748428
636,0.42700156985871274
637,0.42789968652037613
638,0.4272300469483568
639,0.4265625
640,0.4258970358814353
641,0.4252336448598131
642,0.42457231726283046
643,0.42391304347826086
644,0.4232558139534884
645,0.4241486068111455
646,0.4234930448222566
647,0.4228395061728395
648,0.4221879815100154
649,0.42153846153846153
650,0.42089093701996927
651,0.42024539877300615
652,0.4196018376722818
653,0.42048929663608564
654,0.4198473282442748
655,0.4207317073170732
656,0.4216133942161339
657,0.4209726443768997
658,0.42185128983308046
659,0.42272727272727273
660,0.42360060514372166
661,0.4244712990936556
662,0.4238310708898944
663,0.4246987951807229
664,0.42406015037593986
665,0.42342342342342343
666,0.42278860569715143
667,0.42215568862275454
668,0.42152466367713004
669,0.4208955223880597
670,0.4202682563338301
671,0.4211309523809524
672,0.42199108469539376
673,0.4228486646884273
674,0.4237037037037037
675,0.4245562130177515
676,0.4254062038404727
677,0.42625368731563423
678,0.4270986745213549
679,0.4264705882352941
680,0.42584434654919234
681,0.42668621700879766
682,0.42752562225475843
683,0.4269005847953216
684,0.42773722627737226
685,0.4271137026239067
686,0.4279475982532751
687,0.42877906976744184
688,0.4296081277213353
689,0.4289855072463768
690,0.4298118668596237
691,0.430635838150289
692,0.43001443001443
693,0.43083573487031696
694,0.4302158273381295
695,0.4295977011494253
696,0.4289813486370158
697,0.4297994269340974
698,0.43061516452074394
699,0.43142857142857144
700,0.43081312410841655
701,0.43019943019943024
702,0.4295874822190612
703,0.4303977272727273
704,0.4297872340425532
705,0.43059490084985835
706,0.4314002828854314
707,0.4322033898305085
708,0.4315937940761636
709,0.4309859154929578
710,0.43037974683544306
711,0.4297752808988764
712,0.43057503506311356
713,0.42997198879551823
714,0.42937062937062936
715,0.4287709497206704
716,0.4295676429567643
717,0.43036211699164345
718,0.42976356050069536
719,0.4305555555555556
720,0.4313453536754508
721,0.4307479224376731
722,0.4315352697095436
723,0.43232044198895025
724,0.4317241379310344
725,0.43112947658402206
726,0.4305364511691884
727,0.43131868131868134
728,0.4307270233196159
729,0.4315068493150685
730,0.4322845417236662
731,0.43306010928961747
732,0.43383356070941337
733,0.43324250681198906
734,0.4340136054421768
735,0.43478260869565216
736,0.4341926729986431
737,0.43360433604336046
738,0.4343707713125846
739,0.43513513513513513
740,0.43454790823211875
741,0.4339622641509434
742,0.4347240915208614
743,0.4341397849462366
744,0.43355704697986575
745,0.43297587131367293
746,0.43373493975903615
747,0.43449197860962563
748,0.43524699599465955
749,0.436
750,0.43541944074567246
751,0.4348404255319149
752,0.43426294820717126
753,0.43368700265251986
754,0.43443708609271525
755,0.43386243386243384
756,0.4332892998678996
757,0.43271767810026385
758,0.4321475625823452
759,0.43157894736842106
760,0.4323258869908016
761,0.4330708661417323
762,0.4338138925294889
763,0.43324607329842935
764,0.4339869281045751
765,0.4347258485639687
766,0.43546284224250326
767,0.4348958333333333
768,0.4343302990897269
769,0.43506493506493504
770,0.43450064850843056
771,0.43393782383419693
772,0.43337645536869346
773,0.43281653746770027
774,0.432258064516129
775,0.4329896907216495
776,0.4337194337194337
777,0.4344473007712082
778,0.43388960205391525
779,0.43333333333333335
780,0.4327784891165173
781,0.432225063938619
782,0.43295019157088127
783,0.4336734693877551
784,0.4343949044585987
785,0.43511450381679395
786,0.43456162642947904
787,0.43527918781725883
788,0.4359949302915082
789,0.43670886075949367
790,0.43615676359039196
791,0.43560606060606066
792,0.43505674653215637
793,0.4345088161209068
794,0.4352201257861635
795,0.43592964824120606
796,0.43538268506900873
797,0.43609022556390975
798,0.43679599499374216
799,0.43625
800,0.43570536828963796
801,0.43516209476309226
802,0.43586550435865506
803,0.43656716417910446
804,0.43726708074534165
805,0.43672456575682383
806,0.43742255266418834
807,0.4368811881188119
808,0.4375772558714462
809,0.4382716049382716
810,0.43896424167694204
811,0.43842364532019706
812,0.43788437884378845
813,0.43857493857493857
814,0.4392638036809816
815,0.4387254901960784
816,0.43941248470012234
817,0.4388753056234719
818,0.43833943833943834
819,0.4378048780487805
820,0.43727161997563946
821,0.4367396593673966
822,0.4362089914945322
823,0.4368932038834951
824,0.43636363636363634
825,0.4358353510895884
826,0.43651753325272064
827,0.4359903381642512
828,0.436670687575392
829,0.43614457831325304
830,0.43561973525872444
831,0.4362980769230769
832,0.43697478991596633
833,0.4364508393285371
834,0.4359281437125748
835,0.4354066985645933
836,0.4360812425328554
837,0.43675417661097854
838,0.4362336114421931
839,0.4357142857142858
840,0.43519619500594525
841,0.4358669833729216
842,0.435349940688019
843,0.43483412322274884
844,0.43431952662721895
845,0.4349881796690307
846,0.435655253837072
847,0.43514150943396224
848,0.43462897526501765
849,0.4341176470588235
850,0.4336075205640423
851,0.43427230046948356
852,0.4337631887456037
853,0.4344262295081967
854,0.43391812865497076
855,0.43457943925233644
856,0.43407234539089845
857,0.4347319347319347
858,0.4342258440046566
859,0.43372093023255814
860,0.4343786295005807
861,0.4338747099767981
862,0.43453070683661643
863,0.43402777777777773
864,0.43352601156069365
865,0.4341801385681293
866,0.43367935409457903
867,0.434331797235023
868,0.43498273878020716
869,0.435632183908046
870,0.4351320321469575
871,0.4357798165137615
872,0.4352806414662085
873,0.43592677345537756
874,0.43542857142857144
875,0.43493150684931503
876,0.4344355758266819
877,0.4339407744874715
878,0.43344709897610917
879,0.4329545454545454
880,0.43246311010215666
881,0.4319727891156463
882,0.4314835787089468
883,0.4321266968325792
884,0.43276836158192095
885,0.43340857787810383
886,0.43291995490417134
887,0.43355855855855857
888,0.43419572553430824
889,0.4337078651685394
890,0.4332210998877666
891,0.4327354260089686
892,0.4322508398656215
893,0.43176733780760623
894,0.4324022346368715
895,0.43191964285714285
896,0.431438127090301
897,0.4309576837416481
898,0.43047830923248054
899,0.4311111111111111
900,0.43063263041065486
901,0.4312638580931264
902,0.4307862679955703
903,0.4303097345132743
904,0.42983425414364645
905,0.4304635761589404
906,0.4310915104740904
907,0.43171806167400884
908,0.4312431243124312
909,0.4307692307692308
910,0.43029637760702527
911,0.4309210526315789
912,0.4304490690032859
913,0.4310722100656455
914,0.4306010928961749
915,0.43013100436681223
916,0.4296619411123228
917,0.4291938997821351
918,0.42981501632208924
919,0.42934782608695654
920,0.42888165038002174
921,0.4295010845986985
922,0.42903575297941493
923,0.42857142857142855
924,0.4281081081081081
925,0.42764578833693306
926,0.42718446601941745
927,0.4267241379310345
928,0.426264800861141
929,0.4268817204301075
930,0.4264232008592911
931,0.4259656652360515
932,0.4255091103965702
933,0.4250535331905782
934,0.42566844919786095
935,0.42521367521367526
936,0.42475987193169695
937,0.4253731343283582
938,0.42598509052183176
939,0.4265957446808511
940,0.42720510095642933
941,0.4278131634819533
942,0.4284199363732768
943,0.4279661016949153
944,0.4285714285714286
945,0.4291754756871036
946,0.4287222808870116
947,0.4293248945147679
948,0.42887249736564803
949,0.4284210526315789
950,0.42797055730809674
951,0.4275210084033613
952,0.42707240293809023
953,0.42662473794549266
954,0.42617801047120424
955,0.4257322175732217
956,0.4252873563218391
957,0.4248434237995824
958,0.42440041710114706
959,0.425
960,0.42455775234131116
961,0.42411642411642414
962,0.42471443406022846
963,0.4242738589211618
964,0.4238341968911917
965,0.4233954451345756
966,0.4239917269906929
967,0.4235537190082645
968,0.42414860681114547
969,0.42371134020618556
970,0.4243048403707518
971,0.4248971193415638
972,0.4244604316546763
973,0.42505133470225875
974,0.4256410256410256
975,0.4252049180327869
976,0.4257932446264074
977,0.425357873210634
978,0.42594484167517876
979,0.426530612244898
980,0.4271151885830785
981,0.4266802443991853
982,0.427263479145473
983,0.426829268292683
984,0.42741116751269037
985,0.42697768762677485
986,0.4275582573454914
987,0.42813765182186236
988,0.42871587462082916
989,0.42828282828282827
990,0.42885973763874874
991,0.42943548387096775
992,0.42900302114803623
993,0.42957746478873243
994,0.42914572864321615
995,0.42871485943775095
996,0.4292878635907723
997,0.4288577154308617
998,0.42842842842842843
999,0.428
